date,followers,location,Tweets,word_count,char_count,avg_word,hastags,numerics,Tweets_clean,ACTIONS,NOUNS
2018-10-20 02:46:16,560,Brasil,"O ACORDO PERFEITO
https://t.co/gcGCZwTd4Z 
#programadoratinho #Superpop #CamilaCabello #Camila #BrunaMarquezine… https://t.co/LhzrKLEMAr",9,118,12.222222222222221,5,0,acordo perfeito httpstcogcgczwtd4z programadoratinho superpop camilacabello camila brunamarquezine… httpstcolhzrklemar,camila,acordo
2018-10-20 02:46:18,13653,Brasil,"@alokadalis melhorou, agora esperar pra que ele me convoque pro jogo 🙌🙏",10,62,5.3,0,0,alokadalis melhorou agora esperar pra ele convoque pro jogo 🙌🙏,"esperar, convoque, 🙏, alokadalis","pra, melhorou, jogo"
2018-10-20 02:46:23,368,Trujillo,Mañana quiero ir al cine contigo,5,29,5.0,0,0,mañana quiero ir cine contigo,"quiero, ir",
2018-10-20 02:46:24,97,Brasil,@yuridivinicius @frank_azeredo @AbacoJuridico @marcelonevesmor @nettoaqa @rafaelsatim @andrizek @Jefersonine9 Zumbi… https://t.co/GlcEMfm0eO,10,126,11.7,0,0,yuridivinicius frankazeredo abacojuridico marcelonevesmor nettoaqa rafaelsatim andrizek jefersonine9 zumbi… httpstcoglcemfm0eo,"andrizek, nettoaqa",
2018-10-20 02:46:25,121,Magdalena Vieja,@gianmarcomusica Felicitaciones,2,30,14.5,0,0,gianmarcomusica felicitaciones,,felicitaciones
2018-10-20 02:46:24,107446,Lince,"#renuncia es ahora una tendencia en #Lima

https://t.co/DhxjeOKeix https://t.co/61jYXcNSwk",6,67,10.333333333333334,2,0,renuncia ahora tendencia lima httpstcodhxjeokeix httpstco61jyxcnswk,,"tendencia, renuncia"
2018-10-20 02:46:27,270,Los Olivos,AJJAAJAJJAJAJA,1,14,14.0,0,0,ajjaajajjajaja,,ajjaajajjajaja
2018-10-20 02:46:29,1058,Cajamarca,@LaVidaEnLetras https://t.co/XgKO2G8GnJ,2,33,16.0,0,0,lavidaenletras httpstcoxgko2g8gnj,,
2018-10-20 02:46:32,2847,La Molina,@ooolalah1 @VLADIMIR_CERRON @Gregorio_Goyo @Vero_Mendoza_F @zcuevasp10 @RoberthoSanchez La cofradia del atrazo y la… https://t.co/zfURPwwKBe,10,116,10.7,0,0,ooolalah1 vladimircerron gregoriogoyo veromendozaf zcuevasp10 roberthosanchez cofradia atrazo la… httpstcozfurpwwkbe,"cofradia, vladimircerron",roberthosanchez
2018-10-20 02:46:35,135,San Borja,@sharo1953 @SCARLETYLAISA Y con...... ciencia sucia también,5,41,7.4,0,0,sharo1953 scarletylaisa con ciencia sucia,,"ciencia, scarletylaisa, sharo1953"
2018-10-20 02:46:48,77,La Esperanza,https://t.co/Bu130aBSXE,1,18,18.0,0,0,httpstcobu130absxe,,httpstcobu130absxe
2018-10-20 02:46:54,355,San Martin de Porres,Como te amo 🚽,2,5,2.0,0,0,amo 🚽,amo,
2018-10-20 02:46:56,117,Lima,"PERFECTAS❤️ #22DíasParaVerACaché 💕✨
@calleypocheoffi @Pochosaurus @danielaacallee  @linamcaceres @manugomezor… https://t.co/erEPqOcyft",9,122,12.666666666666666,1,0,perfectas❤️ 22díasparaveracaché 💕✨ calleypocheoffi pochosaurus danielaacallee linamcaceres manugomezor… httpstcoerepqocyft,danielaacallee,✨
2018-10-20 02:46:57,285,Peru,"Inés Melchor contrajo matrimonio con teniente de la PNP en Huancayo [VIDEO]
La deportista lució un hermoso y elegan… https://t.co/W6W7oGMtfb",13,112,7.6923076923076925,0,0,inés melchor contrajo matrimonio teniente pnp huancayo video deportista lució hermoso elegan… httpstcow6w7ogmtfb,"contrajo, elegan, lució","melchor, matrimonio"
2018-10-20 02:46:59,558,Magdalena del Mar,"@GodosElejalder Que abogado tiene Jessica Tejada que aún no ha podido liberarla con una apelación ???
La Justicia d… https://t.co/SShjMjOjeY",11,99,8.090909090909092,0,0,godoselejalder abogado jessica tejada aún podido liberarla apelación justicia d… httpstcosshjmjojey,godoselejalder,"abogado, apelación"
2018-10-20 02:47:01,397,Peru,"@Politica_LR MARTÍN VIZCARRA, BORRACHO DE PODER CON RON ZACAPA – ALMUERZO – PATAS:  (MAURO MEDINA – M. INTERIOR) –… https://t.co/7FrUtORFdF",18,119,5.666666666666667,0,0,politicalr martín vizcarra borracho poder ron zacapa – almuerzo – patas mauro medina – m interior –… httpstco7frutorfdf,ron,"patas, vizcarra, m"
2018-10-20 02:47:01,368,Trujillo,Extraño ask https://t.co/jk3nTdIv7V,3,30,9.333333333333334,0,0,extraño ask httpstcojk3ntdiv7v,,ask
2018-10-20 02:47:03,35,Machala,"Carlos, ya era hora que igreses a llenar ese vacío critico y sin miedo a enfrentar a la realidad..con ""0"" tolerancia",11,81,6.454545454545454,0,0,carlos hora igreses llenar vacío critico miedo enfrentar realidadcon 0 tolerancia,"realidadcon, llenar","carlos, hora, tolerancia, miedo"
2018-10-20 02:47:12,257,Chile,@frandeib Siempre,2,16,7.5,0,0,frandeib siempre,frandeib,
2018-10-20 02:47:14,84,Callao,Más claro ....@FuerzaPopularPe es una organización criminal.....@rmapalacios todo calza ..ojo que el juez que aprob… https://t.co/0IWpsbvmpc,9,95,9.666666666666666,0,0,claro fuerzapopularpe organización criminalrmapalacios calza ojo juez aprob… httpstco0iwpsbvmpc,"calza, httpstco0iwpsbvmpc","ojo, organización"
2018-10-20 02:47:21,1578,Jose Luis Bustamante y Rivero,"mira tú nombre y recuerda que eres luz, y tienes re merecido que vayas a ver a Camila &lt;33",10,58,4.9,0,0,mira nombre recuerda luz re merecido vayas ver camila lt33,"recuerda, ver, mira",
2018-10-20 02:47:23,277,Miraflores,Me gusta ir al cine con alguien que vea la película y no me esté preguntando cada 30 segundos ¿Qué pasó? 🙄,13,75,4.846153846153846,0,1,gusta ir cine alguien vea película preguntando cada 30 segundos ¿qué pasó 🙄,"vea, gusta, ir, pasó",segundos
2018-10-20 02:47:26,560,Brasil,"O ACORDO PERFEITO
https://t.co/gcGCZwTd4Z #Belissima #Malhação #EspelhoDaVida #OTempoNãoPara #SegundoSol #RodaViva… https://t.co/mds88rMG8W",10,121,11.2,6,0,acordo perfeito httpstcogcgczwtd4z belissima malhação espelhodavida otemponãopara segundosol rodaviva… httpstcomds88rmg8w,"malhação, otemponãopara","acordo, segundosol"
2018-10-20 02:47:27,165,Cruzeiro do Sul,"@htradcs @MarinaSilva Nao a desqualifiquei, nem disse ser mais que ela.",9,61,5.888888888888889,0,0,htradcs marinasilva nao desqualifiquei nem disse ser mais ela,,
2018-10-20 02:47:32,121,Magdalena Vieja,"@PoliciaPeru Terrible, reaccionen",3,31,9.666666666666666,0,0,policiaperu terrible reaccionen,reaccionen,
2018-10-20 02:47:34,3888,Brasil,"@renato_rovai Prove! Algum contrato? Alguma gravação? Alguma imagem? Do contrato, deixa de mi mi mi e voltei pra sua insignificância.",15,111,6.466666666666667,0,0,renatorovai prove algum contrato alguma gravação alguma imagem do contrato deixa voltei pra sua insignificância,"gravação, renatorovai, sua",contrato
2018-10-20 02:47:34,1002,Miraflores,@canalN_ Qué cagona!,2,13,6.0,0,0,canaln cagona,,canaln
2018-10-20 02:47:40,167,Peru,@juantaboada1965 @vedazs16 !!! ¿¿ QUIENES  NACIERON PRIMERO LOS ABOGADOS O LOS DIABLOS ?? !!,7,61,7.857142857142857,0,0,juantaboada1965 vedazs16 ¿¿ nacieron primero abogados diablos,nacieron,juantaboada1965
2018-10-20 02:47:40,226,Santiago de Surco,"Dice @elisacarrio que te plantaron los bolsitos,  no sé,  pensalo Pato.",7,51,6.428571428571429,0,0,dice elisacarrio plantaron bolsitos sé pensalo pato,"sé, dice",
2018-10-20 02:47:41,63,Brasil,🇧🇷🇧🇷 https://t.co/0xreQyWTsI,2,23,11.0,0,0,🇧🇷🇧🇷 httpstco0xreqywtsi,,
2018-10-20 02:47:46,23,Brazil,"@lindberghfarias Seu foro privilegiado tá acabando, 2019 é Lindinho cheirador na cadeia",12,85,6.166666666666667,0,1,lindberghfarias seu foro privilegiado tá acabando 2019 é lindinho cheirador na cadeia,"acabando, cadeia","foro, lindberghfarias"
2018-10-20 02:47:48,3,Miraflores,@mRsPozo1 @peru21noticias @Frospigliosi Cuida tu sintaxis; es deplorable. Los puntos y las comas existen por y para algo.,10,87,7.8,0,0,mrspozo1 peru21noticias frospigliosi cuida sintaxis deplorable puntos coma existen algo,"mrspozo1, existen, cuida","puntos, peru21noticias, sintaxis"
2018-10-20 02:47:51,97,Peru,@arremar infeliz y fracasado de la TV es lo que eres,4,28,6.25,0,0,arremar infeliz fracasado tv,arremar,
2018-10-20 02:47:52,504,Santiago de Surco,"Ojalá pongan ""no me importa que usted sea  mayor  que yo"". Mi reggaeton favorito",9,57,5.444444444444445,0,0,ojalá pongan no importa usted mayor yo reggaeton favorito,"importa, pongan",
2018-10-20 02:47:56,121,Magdalena Vieja,"@Lonsmizq @PoliciaPeru Pues si, también",4,28,6.25,0,0,lonsmizq policiaperu pues si,policiaperu,
2018-10-20 02:47:58,145,Peru,"@noticiAmerica Lo rarod'este acto intimidatorio enel domicilio del valiente Fiscal José Domingo Pérez,,esq'ni el Pr… https://t.co/WRfS3MPorl",13,120,8.307692307692308,0,0,noticiamerica rarodeste acto intimidatorio enel domicilio valiente fiscal josé domingo pérezesqni pr… httpstcowrfs3mporl,"josé, rarodeste",acto
2018-10-20 02:48:02,558,Magdalena del Mar,@eltalondehierro @PIP1509 Mulder jajajajajajajajajajaja anda nomas,6,63,9.666666666666666,0,0,eltalondehierro pip1509 mulder jajajajajajajajajajaja anda noma,,pip1509
2018-10-20 02:48:08,97,Brasil,@yuridivinicius @frank_azeredo @AbacoJuridico @marcelonevesmor @nettoaqa @rafaelsatim @andrizek @Jefersonine9 Não e… https://t.co/G08vtlW5Yi,11,126,10.545454545454545,0,0,yuridivinicius frankazeredo abacojuridico marcelonevesmor nettoaqa rafaelsatim andrizek jefersonine9 não e… httpstcog08vtlw5yi,"andrizek, nettoaqa",
2018-10-20 02:48:13,121,Magdalena Vieja,@gianmarcomusica ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,2,52,25.5,0,0,gianmarcomusica ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,,♥
2018-10-20 02:48:23,1578,Jose Luis Bustamante y Rivero,@MicaSuarez12 mirabas cazadores en ovnis en historia?,5,45,8.2,0,0,micasuarez12 mirabas cazadores ovnis historia,,mirabas
2018-10-20 02:48:33,285,Peru,"Hallan los restos de más de 30 bebés en otra funeraria de Detroit
Publicado: 20 oct 2018 02:36 GMT
Las autoridades… https://t.co/OFrc6xaD9r",14,103,6.428571428571429,0,3,hallan restos 30 bebés funeraria detroit publicado 20 oct 2018 0236 gmt autoridades… httpstcoofrc6xad9r,"detroit, hallan","gmt, bebés"
2018-10-20 02:48:38,78,Jesús Maria,Que incómoda tu mirada.😑,2,16,7.5,0,0,incómoda mirada😑,,mirada
2018-10-20 02:48:40,1578,Jose Luis Bustamante y Rivero,@MicaSuarez12 conoces la historia de Roswell? qué opinas al respecto?,6,53,8.0,0,0,micasuarez12 conoces historia roswell opinas respecto,roswell,conoces
2018-10-20 02:48:51,121,Magdalena Vieja,@Radio_Oxigeno Les dieron las medicinas que los cura,4,34,7.75,0,0,radiooxigeno dieron medicinas cura,dieron,
2018-10-20 02:48:52,558,Magdalena del Mar,"@solcitoferia @evytame @MilagrosLeivaG No, los sabe Mafiosos.
Entiendes troll.",8,67,7.5,0,0,solcitoferia evytame milagrosleivag no sabe mafioso entiendes troll,sabe,"entiendes, solcitoferia"
2018-10-20 02:48:53,260,Cruzeiro do Sul,chorei,1,6,6.0,0,0,chorei,,chorei
2018-10-20 02:48:54,1578,Jose Luis Bustamante y Rivero,@MicaSuarez12 cuál es tu historia preferida de.ovnis?,5,44,8.0,0,0,micasuarez12 cuál historia preferida deovnis,,"micasuarez12, historia"
2018-10-20 02:48:55,700,Chile,Álvaro Salas es una latín lovers..... Guerra de amantes #primerplano @PrimerPlano,8,63,7.0,1,0,álvaro salas latín lover guerra amantes primerplano primerplano,lover,"guerra, salas"
2018-10-20 02:49:08,497,Brazil,Meu Deus @Money23Green #NBAnaESPN,4,31,7.0,1,0,meu deus money23green nbanaespn,,
2018-10-20 02:49:11,121,Magdalena Vieja,@canalN_ 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,2,34,16.5,0,0,canaln 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,,canaln
2018-10-20 02:49:13,23,Brazil,@SaoTudoPilantra @lindberghfarias Pra que curriculo?? Janeiro ele terá nova casa com tudo pago pelo povo lá em Curitiba,17,111,5.588235294117647,0,0,saotudopilantra lindberghfarias pra curriculo janeiro ele terá nova casa com tudo pago pelo povo lá em curitiba,"saotudopilantra, terá","pra, casa"
2018-10-20 02:49:18,1592,Lima,"@DGE_MINSA 
Una consulta la bacteria KLEBSIELLA p, es un peligro?
Es peligrosa?
Un familiar tiene esta bacteria.
Gracias por su atención",11,92,7.454545454545454,0,0,dgeminsa consulta bacteria klebsiella p peligro peligrosa familiar bacteria gracias atención,,"peligro, consulta, atención"
2018-10-20 02:49:18,1578,Jose Luis Bustamante y Rivero,@MicaSuarez12 crees que hayan seres que ven tus vídeos en otras galaxias? :B,7,45,5.571428571428571,0,0,micasuarez12 cree seres ven vídeos galaxias b,"cree, ven",vídeos
2018-10-20 02:49:25,2847,La Molina,"@PabloUrri @gvillasis No sera la puerta de su baño? , como esta la seguridad ciudadana, poner esa chapa es como dej… https://t.co/6Tibvm358F",11,93,7.545454545454546,0,0,pablourri gvillasis serum puerta baño seguridad ciudadana poner chapa dej… httpstco6tibvm358f,"poner, pablourri",seguridad
2018-10-20 02:49:25,285,Peru,‘Strong blow’ looming? Israel masses tanks &amp; APCs on Gaza border (PHOTOS) — RT World News https://t.co/BAXNYHFKNv,17,102,5.0588235294117645,0,0,‘strong blow’ looming israel mass tank amp apc on gaza border photo — rt world news httpstcobaxnyhfknv,"border, gaza","news, strong, world"
2018-10-20 02:49:25,343,Miraflores,"Pero justamente eso queremos, que la SUNEDU trabaje para que no hayan más congresistas como ustedes",6,55,8.333333333333334,0,0,justamente queremos sunedu trabaje congresistas ustedes,queremos,trabaje
2018-10-20 02:49:30,116,Ate,"@RPPNoticias El guerrillero loco, ahora inventor.",5,43,7.8,0,0,rppnoticias guerrillero loco ahora inventor,,inventor
2018-10-20 02:49:35,560,Brasil,"O ACORDO PERFEITO
https://t.co/gcGCZwTd4Z #MaisVoce #MAISLIDAS #toptvz #Moments #Mashuphitz #MMVAs #TerraNoticias… https://t.co/qDX5AeEMSI",11,118,9.818181818181818,7,0,acordo perfeito httpstcogcgczwtd4z maisvoce maislidas toptvz moment mashuphitz mmvas terranoticias… httpstcoqdx5aeemsi,maisvoce,acordo
2018-10-20 02:49:40,145,Peru,"El valiente Fiscal José Domingo Pérez,denunció un acto intimidatorio en su  departamentoEl https://t.co/RSQoFVXa0g… https://t.co/eze1F4r7fD",10,115,10.6,0,0,valiente fiscal josé domingo pérezdenunció acto intimidatorio departamentoel httpstcorsqofvxa0g… httpstcoeze1f4r7fd,"pérezdenunció, josé, departamentoel",
2018-10-20 02:49:44,1723,Trujillo,Sexo sin romance.,2,12,5.5,0,0,sexo romance,,sexo
2018-10-20 02:49:46,0,Bambamarca,Una foto para el recuerdo https://t.co/ZzbTewxRXv,3,32,10.0,0,0,foto recuerdo httpstcozzbtewxrxv,recuerdo,
2018-10-20 02:49:52,305,Peru,@VLADIMIR_CERRON @Gregorio_Goyo @Vero_Mendoza_F @zcuevasp10 @RoberthoSanchez @gabrielitaaa10 @rosamariabartra… https://t.co/BdsVj1nMfo,8,118,13.875,0,0,vladimircerron gregoriogoyo veromendozaf zcuevasp10 roberthosanchez gabrielitaaa10 rosamariabartra… httpstcobdsvj1nmfo,"vladimircerron, rosamariabartra",roberthosanchez
2018-10-20 02:49:54,168,Los Olivos,Acaba de publicar una foto en Los Olivos https://t.co/VvYhjsBXL8,5,45,8.2,0,0,acaba publicar foto olivos httpstcovvyhjsbxl8,publicar,foto
2018-10-20 02:50:00,21,Santa Anita,"@danielyovera Investiga bandas criminales de ellos se espera cualquier cosa, defenderan sus intereses a cualquier p… https://t.co/kEkABDB1EW",12,115,8.666666666666666,0,0,danielyovera investiga bandas criminales espera cualquier cosa defenderan intereses cualquier p… httpstcokekabdb1ew,"defenderan, investiga","cosa, bandas, intereses"
2018-10-20 02:50:01,3387,San Luis,"Gran Mulder jaja
@Mauriciomulder 
Los reales apristas se deben estar riendo a carcajadas en las bases distritales
G… https://t.co/eP8ZQGDlzW",13,108,7.384615384615385,0,0,gran mulder jaja mauriciomulder real apristas deben riendo carcajadas base distritales g… httpstcoep8zqgdlzw,"riendo, mauriciomulder, jaja",base
2018-10-20 02:50:01,973,San Borja,"Para la producción ""Roberto Roena Y Su Apollo Sound 5"" International Records (SLP 00443) de 1973, Elías Lopés ya no… https://t.co/l9fmDQaUZs",15,110,6.4,0,0,producción roberto roena apollo sound 5 international record slp 00443 1973 elías lopés no… httpstcol9fmdqauzs,roena,"producción, 1973, elías"
2018-10-20 02:50:06,168,Miraflores,Desde las 12:00 Oferta Rones  / Día de la Cultura Cubana #oferta #2x1 #cash #20deoctubre #20octubre #sabado #ron… https://t.co/R0IgJXCFsD,14,105,6.571428571428571,7,0,1200 oferta rones día cultura cubana oferta 2x1 cash 20deoctubre 20octubre sabado ron… httpstcor0igjxcfsd,,"cash, oferta, cultura"
2018-10-20 02:50:10,77,Chancay,@Guiller10693407 @DraGonzalez Alguien que no controla bien sus emociones no puede pretender aconsejar sobre cómo lo… https://t.co/MfMj8J8tTM,12,113,8.5,0,0,guiller10693407 dragonzalez alguien controla bien emociones puede pretender aconsejar cómo lo… httpstcomfmj8j8ttm,"controla, pretender","emociones, guiller10693407"
2018-10-20 02:50:11,16,Tabatinga,Que seja uma noite tranquila @deus,5,29,5.0,0,0,seja uma noite tranquila deus,,noite
2018-10-20 02:50:21,272,Lima,@pao19c 🙋🙋🙋,2,10,4.5,0,0,pao19c 🙋🙋🙋,,pao19c
2018-10-20 02:50:27,1402,San Bartolo,"A mi me dijeron que el fulano quería golpe el 4, pero los militares dijeron NONES! Ahora busca algo más peligroso,… https://t.co/8HWCSldgrL",12,94,6.916666666666667,0,0,dijeron fulano quería golpe 4 militares dijeron none ahora busca peligroso… httpstco8hwcsldgrl,"dijeron, busca, quería",militares
2018-10-20 02:50:27,740,Brasil,"Mano tinha até esquecido como é bom passar uma sexta-feira em casa de boas , sem barulho e com esse tempinho de 20°… https://t.co/uHeDDGyNqJ",19,118,5.2631578947368425,0,0,mano tinha até esquecido é bom passar uma sextafeira em casa boa sem barulho com esse tempinho 20°… httpstcouheddgynqj,tempinho,"sextafeira, casa, tinha, bom"
2018-10-20 02:50:28,1578,Jose Luis Bustamante y Rivero,@anonmicasuerx @MicaSuarez12 @suarezftahre 👀,4,41,9.5,0,0,anonmicasuerx micasuarez12 suarezftahre 👀,,
2018-10-20 02:50:30,109,Chorrillos,"@canalN_ porque razón no botaron a Chavarri por MENTIROSO, lo ancho para el que es mi amigo y lo angosto para mi en… https://t.co/NXt36yajr6",10,82,7.3,0,0,canaln razón botaron chavarri mentiroso ancho amigo angosto en… httpstconxt36yajr6,botaron,"canaln, chavarri"
2018-10-20 02:50:32,36,Santiago de Surco,@MadeleineOster3 Es cierto como también que se presto para la dictadura.,4,39,9.0,0,0,madeleineoster3 cierto presto dictadura,,madeleineoster3
2018-10-20 02:50:38,144,Peru,[ Appreciate the world. You will find so many people and things that will make you happy. Treasure them forever. ]… https://t.co/09382W1d8X,21,127,5.095238095238095,0,0,appreciate the world you will find so many people and thing that will make you happy treasure them forever … httpstco09382w1d8x,"appreciate, many, treasure",the
2018-10-20 02:50:41,121,Magdalena Vieja,"@CNNEE No se puede invadir un país, tienen que ver la forma de ayudar, pero formalmente
Aprendamos a respetar a nue… https://t.co/WykUNwjLEl",12,97,7.166666666666667,0,0,cnnee puede invadir país ver forma ayudar formalmente aprendamos respetar nue… httpstcowykunwjlel,"ayudar, ver, respetar, invadir",
2018-10-20 02:50:42,107446,Lince,"'cerradura', 'desconocidos' y 'amedrentamiento' es ahora una tendencia en #Lima

https://t.co/zpEunuSxrb https://t.co/vdYwhS5rLF",8,97,11.25,1,0,cerradura desconocidos amedrentamiento ahora tendencia lima httpstcozpeunusxrb httpstcovdywhs5rlf,,"tendencia, cerradura, httpstcozpeunusxrb"
2018-10-20 02:50:51,1402,San Bartolo,@MDesuk Es más fácil.,2,12,5.5,0,0,mdesuk fácil,,
2018-10-20 02:50:52,167,Peru,@2018Ntv @canalN_ Tù poto ?? para que quieren verlo ?,6,36,5.166666666666667,0,0,2018ntv canaln tù poto quieren verlo,quieren,"poto, canaln"
2018-10-20 02:50:52,77,San Miguel,"@Ldavidesc @united Pero que chica tan linda, linda sonrisa 😁",8,48,5.125,0,0,ldavidesc united chica tan linda linda sonrisa 😁,"chica, ldavidesc",sonrisa
2018-10-20 02:50:53,93,Peru,"@canalN_ Domingo Pérez es en esa foto a la fiscalía, como el oreja Flores a la Sele...
@FiscaliaPeru 
@SeleccionPeru 
@edisonflores135",11,95,7.7272727272727275,0,0,canaln domingo pérez foto fiscalía oreja flores sele fiscaliaperu seleccionperu edisonflores135,sele,"fiscaliaperu, canaln, pérez"
2018-10-20 02:50:56,64,Jesús Maria,"Una buena exposición, aunque sea solo, pero mañana no me la pierdo estará hasta el 4 de noviembre en Fundación Tele… https://t.co/3vIeVlphFM",11,89,7.181818181818182,0,1,buena exposición aunque solo mañana pierdo 4 noviembre fundación tele… httpstco3vievlphfm,,"noviembre, exposición, fundación"
2018-10-20 02:50:58,147,Huanuco,#EsViernesYYoNecesito milncosss,2,30,14.5,1,0,esviernesyyonecesito milncosss,,
2018-10-20 02:50:59,168,Los Olivos,Acaba de publicar una foto en Los Olivos https://t.co/gbKcqCtdyJ,5,45,8.2,0,0,acaba publicar foto olivos httpstcogbkcqctdyj,publicar,foto
2018-10-20 02:51:05,2083,Comas,"@IrvingTabares Jajajaja, ¿te gusta manosear? https://t.co/KHhRw2dekr",6,60,9.166666666666666,0,0,irvingtabares jajajaja ¿te gusta manosear httpstcokhhrw2dekr,"jajajaja, manosear, gusta",
2018-10-20 02:51:06,740,Brasil,"@Meeeefius Carai, mano q corre kkkk na fé aí!",9,42,3.7777777777777777,0,0,meeeefius carai mano q corre kkkk na fé aí,"meeeefius, corre",
2018-10-20 02:51:06,78,Wanchaq,"@arribaCienciano Gracias por el apoyo, juntos por el objetivo💪🔥",5,46,8.4,0,0,arribacienciano gracias apoyo junto objetivo💪🔥,💪,"arribacienciano, apoyo"
2018-10-20 02:51:10,3315,Urubamba,Urubamba river before it becomes the #amazon @ Valle Sagrado ~ Urubamba https://t.co/KfJPOh9TWL,11,85,6.818181818181818,1,0,urubamba river before it becomes the amazon valle sagrado urubamba httpstcokfjpoh9twl,river,"becomes, urubamba, the"
2018-10-20 02:51:30,121,Magdalena Vieja,@HolaYosoyL 😘,2,12,5.5,0,0,holayosoyl 😘,,holayosoyl
2018-10-20 02:51:31,0,Breña,"@Latina_pe La peor porquería de programa que vi esta noche, parece que conducen unos reverendos Tarados hacer su nu… https://t.co/0QNcY5JQOc",13,105,7.153846153846154,0,0,latinape peor porquería programa vi noche parece conducen reverendos tarados hacer nu… httpstco0qncy5jqoc,"conducen, hacer, porquería",
2018-10-20 02:51:34,1761,Santiago de Surco,:) https://t.co/OLUvgJgrHC,1,18,18.0,0,0,httpstcooluvgjgrhc,,httpstcooluvgjgrhc
2018-10-20 02:51:36,740,Brasil,"@BrN__O O q tá pegando, irmão?",5,23,3.8,0,0,brno q tá pegando irmão,,brno
2018-10-20 02:51:39,1402,San Bartolo,@telcuca @MagelaMeinjua Nooooo!!,3,28,8.666666666666666,0,0,telcuca magelameinjua nooooo,,telcuca
2018-10-20 02:51:43,352,San isidro,"@meiermq Es inconcebible la ideologisacion dla justicia vs FP y Keyko, tendríamos k ser ignorantes para no darnos c… https://t.co/YEA9cqxrl7",14,105,6.571428571428571,0,0,meiermq inconcebible ideologisacion dla justicia v fp keyko k ser ignorantes darnos c… httpstcoyea9cqxrl7,dla,"ideologisacion, meiermq"
2018-10-20 02:51:52,3972,Santiago de Surco,Vamoa con todo la concha de su madre!!!,3,18,5.333333333333333,0,0,vamoa concha madre,concha,
2018-10-20 02:51:54,1578,Jose Luis Bustamante y Rivero,@MicaSuarez12 te gustaría hacer un vivo hablando de temas así?  👀,8,53,5.75,0,0,micasuarez12 gustaría hacer vivo hablando temas así 👀,"hacer, gustaría, hablando",temas
2018-10-20 02:51:57,397,Peru,"@juanalvarezm Matilde Pinchi Pinchi acuso en más de 4 ocasiones a #Mohme y #JoseUgazy no se les Investigo.
Chicho M… https://t.co/2i4qoEUQsF",13,107,7.3076923076923075,2,1,juanalvarezm matilde pinchi pinchi acuso 4 ocasiones mohme joseugazy investigo chicho m… httpstco2i4qoeuqsf,,"ocasiones, joseugazy, juanalvarezm"
2018-10-20 02:52:01,422,Santiago de Surco,"sí pues, las estirpes condenadas a cien años de soledad no tienen una segunda oportunidad sobre la tierra",9,69,6.777777777777778,0,0,pues estirpes condenadas cien años soledad segunda oportunidad tierra,,"soledad, estirpes, años, oportunidad"
2018-10-20 02:52:04,12,San Miguel,Siiiiii!!!,1,7,7.0,0,0,siiiiii,,siiiiii
2018-10-20 02:52:08,3,Miraflores,"@YeniVilcatoma2 @JaimeChincha Los responsables son, entre otros los kongresistas de FP, que lo blndaron de primera… https://t.co/LXqN4oXFN3",9,97,9.88888888888889,0,0,yenivilcatoma2 jaimechincha responsables son kongresistas fp blndaron primera… httpstcolxqn4oxfn3,"blndaron, jaimechincha, yenivilcatoma2",
2018-10-20 02:52:11,29,Jose Leonardo Ortiz,@sigridbazan Se agranda mi admiración Sigrid. Lo dices porque lo dices.,6,47,7.0,0,0,sigridbazan agranda admiración sigrid dice dice,dice,admiración
2018-10-20 02:52:13,285,Peru,"Jefa de inspectora que dejó fugar a Hinostroza es esposa de congresista fujimorista
Congresista de Fuerza Popular,… https://t.co/f88aZsFhnW",12,115,8.666666666666666,0,0,jefa inspectora dejó fugar hinostroza esposa congresista fujimorista congresista fuerza popular… httpstcof88azsfhnw,"hinostroza, fugar","jefa, fuerza"
2018-10-20 02:52:15,1578,Jose Luis Bustamante y Rivero,@suarezftahre @anonmicasuerx mira como me trata,4,37,8.5,0,0,suarezftahre anonmicasuerx mira trata,,suarezftahre
2018-10-20 02:52:33,181,Miraflores,#destinosalsabor @bruno_cavassa @adolfoaguilarv en Casa Prado https://t.co/m24ktpKoLh,6,73,11.333333333333334,1,0,destinosalsabor brunocavassa adolfoaguilarv casa prado httpstcom24ktpkolh,,casa
2018-10-20 02:52:39,305,Peru,@JrxSnx @LavaJato_Peru @rosamariabartra @congresoperu @RPPNoticias @ExpresoPeru @noticiAmerica @diariocorreo… https://t.co/eE1YBEFXzB,9,119,12.333333333333334,0,0,jrxsnx lavajatoperu rosamariabartra congresoperu rppnoticias expresoperu noticiamerica diariocorreo… httpstcoee1ybefxzb,,rosamariabartra
2018-10-20 02:52:45,1004,Ayacucho,@Belarc @lupita27ja @_130990 @baepsaenae Vesta.,5,41,7.4,0,0,belarc lupita27ja 130990 baepsaenae vesta,belarc,baepsaenae
